,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2820,2021-11-12,Canada,Costa Rica,1,0,FIFA World Cup qualification,Edmonton,Canada,False
2821,2021-11-12,Honduras,Panama,2,3,FIFA World Cup qualification,San Pedro Sula,Honduras,False
2822,2021-11-12,El Salvador,Jamaica,1,1,FIFA World Cup qualification,San Salvador,El Salvador,False
2823,2021-11-12,USA,Mexico,2,0,FIFA World Cup qualification,Cincinnati,USA,False
2824,2021-11-12,Northern Ireland,Lithuania,1,0,FIFA World Cup qualification,Belfast,Northern Ireland,False
2825,2021-11-12,Italy,Switzerland,1,1,FIFA World Cup qualification,Rome,Italy,False
2826,2021-11-12,Moldova,Scotland,0,2,FIFA World Cup qualification,Chișinău,Moldova,False
2827,2021-11-12,Denmark,Faroe Islands,3,1,FIFA World Cup qualification,Copenhagen,Denmark,False
2828,2021-11-12,Austria,Israel,4,2,FIFA World Cup qualification,Klagenfurt,Austria,False
2829,2021-11-12,England,Albania,5,0,FIFA World Cup qualification,London,England,False
2830,2021-11-12,Andorra,Poland,1,4,FIFA World Cup qualification,Andorra la Vella,Andorra,False
2831,2021-11-12,Hungary,San Marino,4,0,FIFA World Cup qualification,Budapest,Hungary,False
2832,2021-11-12,Uruguay,Argentina,0,1,FIFA World Cup qualification,Montevideo,Uruguay,False
2833,2021-11-13,Burundi,Myanmar,2,1,Friendly,Manavgat,Turkey,True
2834,2021-11-13,Nicaragua,Cuba,2,0,Friendly,Managua,Nicaragua,False
2835,2021-11-13,Sierra Leone,Comoros,0,2,Friendly,Sapanca,Turkey,True
2836,2021-11-13,Bangladesh,Maldives,2,1,Mahinda Rajapaksa Cup,Colombo,Sri Lanka,True
2837,2021-11-13,Sri Lanka,Seychelles,0,1,Mahinda Rajapaksa Cup,Colombo,Sri Lanka,False
2838,2021-11-13,Zambia,Mauritania,4,0,FIFA World Cup qualification,Lusaka,Zambia,False
2839,2021-11-13,Equatorial Guinea,Tunisia,1,0,FIFA World Cup qualification,Malabo,Equatorial Guinea,False
2840,2021-11-13,Cape Verde,Central African Republic,2,1,FIFA World Cup qualification,Mindelo,Cape Verde,False
2841,2021-11-13,Liberia,Nigeria,0,2,FIFA World Cup qualification,Tangier,Morocco,True
2842,2021-11-13,Malawi,Cameroon,0,4,FIFA World Cup qualification,Johannesburg,South Africa,True
2843,2021-11-13,Ivory Coast,Mozambique,3,0,FIFA World Cup qualification,Cotonou,Benin,True
2844,2021-11-13,Bosnia and Herzegovina,Finland,1,3,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False
2845,2021-11-13,France,Kazakhstan,8,0,FIFA World Cup qualification,Paris,France,False
2846,2021-11-13,Wales,Belarus,5,1,FIFA World Cup qualification,Cardiff,Wales,False
2847,2021-11-13,Belgium,Estonia,3,1,FIFA World Cup qualification,Brussels,Belgium,False
2848,2021-11-13,Norway,Latvia,0,0,FIFA World Cup qualification,Oslo,Norway,False
2849,2021-11-13,Turkey,Gibraltar,6,0,FIFA World Cup qualification,Istanbul,Turkey,False
2850,2021-11-13,Montenegro,Netherlands,2,2,FIFA World Cup qualification,Podgorica,Montenegro,False
2851,2021-11-14,Azerbaijan,Qatar,2,2,Friendly,Baku,Azerbaijan,False
2852,2021-11-14,Nicaragua,Cuba,2,0,Friendly,Managua,Nicaragua,False
2853,2021-11-14,Mali,Uganda,1,0,FIFA World Cup qualification,Agadir,Morocco,True
2854,2021-11-14,Zimbabwe,Ethiopia,1,1,FIFA World Cup qualification,Harare,Zimbabwe,False
2855,2021-11-14,Ghana,South Africa,1,0,FIFA World Cup qualification,Cape Coast,Ghana,False
2856,2021-11-14,Senegal,Congo,2,0,FIFA World Cup qualification,Thiès,Senegal,False
2857,2021-11-14,DR Congo,Benin,2,0,FIFA World Cup qualification,Kinshasa,DR Congo,False
2858,2021-11-14,Madagascar,Tanzania,1,1,FIFA World Cup qualification,Antananarivo,Madagascar,False
2859,2021-11-14,Portugal,Serbia,1,2,FIFA World Cup qualification,Lisbon,Portugal,False
2860,2021-11-14,Luxembourg,Republic of Ireland,0,3,FIFA World Cup qualification,Luxembourg,Luxembourg,False
2861,2021-11-14,Spain,Sweden,1,0,FIFA World Cup qualification,Seville,Spain,False
2862,2021-11-14,Greece,Kosovo,1,1,FIFA World Cup qualification,Athens,Greece,False
2863,2021-11-14,Croatia,Russia,1,0,FIFA World Cup qualification,Split,Croatia,False
2864,2021-11-14,Malta,Slovakia,0,6,FIFA World Cup qualification,Ta' Qali,Malta,False
2865,2021-11-14,Slovenia,Cyprus,2,1,FIFA World Cup qualification,Ljubljana,Slovenia,False
2866,2021-11-14,Liechtenstein,Romania,0,2,FIFA World Cup qualification,Vaduz,Liechtenstein,False
2867,2021-11-14,North Macedonia,Iceland,3,1,FIFA World Cup qualification,Skopje,North Macedonia,False
2868,2021-11-14,Armenia,Germany,1,4,FIFA World Cup qualification,Yerevan,Armenia,False
2869,2021-11-15,Georgia,Uzbekistan,1,0,Friendly,Gori,Georgia,False
2870,2021-11-15,Lithuania,Kuwait,1,1,Friendly,Vilnius,Lithuania,False
2871,2021-11-15,Niger,Djibouti,7,2,FIFA World Cup qualification,Niamey,Niger,False
2872,2021-11-15,Kenya,Rwanda,2,1,FIFA World Cup qualification,Nairobi,Kenya,False
2873,2021-11-15,Namibia,Togo,0,1,FIFA World Cup qualification,Johannesburg,South Africa,True
2874,2021-11-15,Guinea-Bissau,Sudan,0,0,FIFA World Cup qualification,Marrakech,Morocco,True
2875,2021-11-15,Northern Ireland,Italy,0,0,FIFA World Cup qualification,Belfast,Northern Ireland,False
2876,2021-11-15,Switzerland,Bulgaria,4,0,FIFA World Cup qualification,Lucerne,Switzerland,False
2877,2021-11-15,Scotland,Denmark,2,0,FIFA World Cup qualification,Glasgow,Scotland,False
2878,2021-11-15,Austria,Moldova,4,1,FIFA World Cup qualification,Klagenfurt,Austria,False
2879,2021-11-15,Israel,Faroe Islands,3,2,FIFA World Cup qualification,Netanya,Israel,False
2880,2021-11-15,Albania,Andorra,1,0,FIFA World Cup qualification,Tirana,Albania,False
2881,2021-11-15,Poland,Hungary,1,2,FIFA World Cup qualification,Warsaw,Poland,False
2882,2021-11-15,San Marino,England,0,10,FIFA World Cup qualification,Serravalle,San Marino,False
2883,2021-11-16,Bahrain,Kyrgyzstan,4,2,Friendly,Isa Town,Bahrain,False
2884,2021-11-16,Belarus,Jordan,1,0,Friendly,Minsk,Belarus,False
2885,2021-11-16,Kazakhstan,Tajikistan,1,0,Friendly,Nur-Sultan,Kazakhstan,False
2886,2021-11-16,New Zealand,Gambia,2,0,Friendly,Dubai,United Arab Emirates,True
2887,2021-11-16,Indonesia,Afghanistan,0,1,Friendly,Antalya,Turkey,True
2888,2021-11-16,Maldives,Seychelles,0,0,Mahinda Rajapaksa Cup,Colombo,Sri Lanka,True
2889,2021-11-16,Sri Lanka,Bangladesh,2,1,Mahinda Rajapaksa Cup,Colombo,Sri Lanka,False
2890,2021-11-16,Algeria,Burkina Faso,2,2,FIFA World Cup qualification,Blida,Algeria,False
2891,2021-11-16,Mauritania,Equatorial Guinea,1,1,FIFA World Cup qualification,Nouakchott,Mauritania,False
2892,2021-11-16,Tunisia,Zambia,3,1,FIFA World Cup qualification,Radès,Tunisia,False
2893,2021-11-16,Liberia,Central African Republic,3,1,FIFA World Cup qualification,Tangier,Morocco,True
2894,2021-11-16,Nigeria,Cape Verde,1,1,FIFA World Cup qualification,Lagos,Nigeria,False
2895,2021-11-16,Mozambique,Malawi,1,0,FIFA World Cup qualification,Cotonou,Benin,True
2896,2021-11-16,Cameroon,Ivory Coast,1,0,FIFA World Cup qualification,Douala,Cameroon,False
2897,2021-11-16,Egypt,Gabon,2,1,FIFA World Cup qualification,Alexandria,Egypt,False
2898,2021-11-16,Libya,Angola,1,1,FIFA World Cup qualification,Benghazi,Libya,False
2899,2021-11-16,Morocco,Guinea,3,0,FIFA World Cup qualification,Casablanca,Morocco,False
2900,2021-11-16,Lebanon,United Arab Emirates,0,1,FIFA World Cup qualification,Sidon,Lebanon,False
2901,2021-11-16,Iraq,South Korea,0,3,FIFA World Cup qualification,Al Rayyan,Qatar,True
2902,2021-11-16,Syria,Iran,0,3,FIFA World Cup qualification,Amman,Jordan,True
2903,2021-11-16,China PR,Australia,1,1,FIFA World Cup qualification,Sharjah,United Arab Emirates,True
2904,2021-11-16,Vietnam,Saudi Arabia,0,1,FIFA World Cup qualification,Hanoi,Vietnam,False
2905,2021-11-16,Oman,Japan,0,1,FIFA World Cup qualification,Muscat,Oman,False
2906,2021-11-16,Jamaica,USA,1,1,FIFA World Cup qualification,Kingston,Jamaica,False
2907,2021-11-16,Canada,Mexico,2,1,FIFA World Cup qualification,Edmonton,Canada,False
2908,2021-11-16,Costa Rica,Honduras,2,1,FIFA World Cup qualification,San José,Costa Rica,False
2909,2021-11-16,Panama,El Salvador,2,1,FIFA World Cup qualification,Panama City,Panama,False
2910,2021-11-16,Bosnia and Herzegovina,Ukraine,0,2,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False
2911,2021-11-16,Finland,France,0,2,FIFA World Cup qualification,Helsinki,Finland,False
2912,2021-11-16,Wales,Belgium,1,1,FIFA World Cup qualification,Cardiff,Wales,False
2913,2021-11-16,Czech Republic,Estonia,2,0,FIFA World Cup qualification,Prague,Czech Republic,False
2914,2021-11-16,Gibraltar,Latvia,1,3,FIFA World Cup qualification,Gibraltar,Gibraltar,False
2915,2021-11-16,Montenegro,Turkey,1,2,FIFA World Cup qualification,Podgorica,Montenegro,False
2916,2021-11-16,Netherlands,Norway,2,0,FIFA World Cup qualification,Rotterdam,Netherlands,False
2917,2021-11-16,Bolivia,Uruguay,3,0,FIFA World Cup qualification,La Paz,Bolivia,False
2918,2021-11-16,Venezuela,Peru,1,2,FIFA World Cup qualification,Caracas,Venezuela,False
2919,2021-11-16,Colombia,Paraguay,0,0,FIFA World Cup qualification,Barranquilla,Colombia,False
2920,2021-11-16,Argentina,Brazil,0,0,FIFA World Cup qualification,San Juan,Argentina,False
2921,2021-11-16,Chile,Ecuador,0,2,FIFA World Cup qualification,Santiago,Chile,False
2922,2021-11-19,Sri Lanka,Seychelles,3,3,Mahinda Rajapaksa Cup,Colombo,Sri Lanka,False
2923,2021-11-25,Indonesia,Myanmar,4,1,Friendly,Antalya,Turkey,True
2924,2021-11-30,Iraq,Oman,1,1,Arab Cup,Al Wakrah,Qatar,True
2925,2021-11-30,Qatar,Bahrain,1,0,Arab Cup,Al Khor,Qatar,False
2926,2021-11-30,Tunisia,Mauritania,5,1,Arab Cup,Al Rayyan,Qatar,True
2927,2021-11-30,United Arab Emirates,Syria,2,1,Arab Cup,Doha,Qatar,True
2928,2021-12-01,Morocco,Palestine,4,0,Arab Cup,Al Wakrah,Qatar,True
2929,2021-12-01,Saudi Arabia,Jordan,0,1,Arab Cup,Al Rayyan,Qatar,True
2930,2021-12-01,Algeria,Sudan,4,0,Arab Cup,Al Rayyan,Qatar,True
2931,2021-12-01,Egypt,Lebanon,1,0,Arab Cup,Doha,Qatar,True
2932,2021-12-03,Bahrain,Iraq,0,0,Arab Cup,Doha,Qatar,True
2933,2021-12-03,Qatar,Oman,2,1,Arab Cup,Al Rayyan,Qatar,False
2934,2021-12-03,Mauritania,United Arab Emirates,0,1,Arab Cup,Doha,Qatar,True
2935,2021-12-03,Syria,Tunisia,2,0,Arab Cup,Al Khor,Qatar,True
2936,2021-12-04,El Salvador,Ecuador,1,1,Friendly,Houston,USA,True
2937,2021-12-04,Jordan,Morocco,0,4,Arab Cup,Al Rayyan,Qatar,True
2938,2021-12-04,Palestine,Saudi Arabia,1,1,Arab Cup,Al Rayyan,Qatar,True
2939,2021-12-04,Lebanon,Algeria,0,2,Arab Cup,Al Wakrah,Qatar,True
2940,2021-12-04,Sudan,Egypt,0,5,Arab Cup,Doha,Qatar,True
2941,2021-12-06,Oman,Bahrain,3,0,Arab Cup,Al Rayyan,Qatar,True
2942,2021-12-06,Qatar,Iraq,3,0,Arab Cup,Al Khor,Qatar,False
2943,2021-12-06,Syria,Mauritania,1,2,Arab Cup,Al Wakrah,Qatar,True
2944,2021-12-06,Tunisia,United Arab Emirates,1,0,Arab Cup,Doha,Qatar,True
2945,2021-12-07,Jordan,Palestine,5,1,Arab Cup,Doha,Qatar,True
2946,2021-12-07,Morocco,Saudi Arabia,1,0,Arab Cup,Doha,Qatar,True
2947,2021-12-07,Algeria,Egypt,1,1,Arab Cup,Al Wakrah,Qatar,True
2948,2021-12-07,Lebanon,Sudan,1,0,Arab Cup,Al Rayyan,Qatar,True
2949,2021-12-08,Mexico,Chile,2,2,Friendly,Austin,USA,True
2950,2021-12-09,Tanzania,Uganda,0,2,Friendly,Dar es Salaam,Tanzania,False
2951,2021-12-10,Tunisia,Oman,2,1,Arab Cup,Al Rayyan,Qatar,True
2952,2021-12-10,Qatar,United Arab Emirates,5,0,Arab Cup,Al Khor,Qatar,False
2953,2021-12-11,Egypt,Jordan,3,1,Arab Cup,Al Wakrah,Qatar,True
2954,2021-12-11,Morocco,Algeria,2,2,Arab Cup,Doha,Qatar,True
2955,2021-12-11,El Salvador,Chile,0,1,Friendly,Los Angeles,USA,True
2956,2021-12-15,Tunisia,Egypt,1,0,Arab Cup,Doha,Qatar,True
2957,2021-12-15,Qatar,Algeria,1,2,Arab Cup,Doha,Qatar,False
2958,2021-12-18,Qatar,Egypt,0,0,Arab Cup,Doha,Qatar,False
2959,2021-12-18,Tunisia,Algeria,0,2,Arab Cup,Al Khor,Qatar,True
2960,2021-12-18,USA,Bosnia and Herzegovina,1,0,Friendly,Los Angeles,USA,False
2961,2021-12-30,Mauritania,Burkina Faso,0,0,Friendly,Abu Dhabi,United Arab Emirates,True
2962,2021-12-30,Sudan,Ethiopia,2,3,Friendly,Limbé,Cameroon,True
2963,2021-12-31,Malawi,Comoros,2,1,Friendly,Jeddah,Saudi Arabia,True
2964,2022-01-02,Gabon,Burkina Faso,0,3,Friendly,Dubai,United Arab Emirates,True
2965,2022-01-02,Sudan,Zimbabwe,0,0,Friendly,Yaoundé,Cameroon,True
2966,2022-01-03,Rwanda,Guinea,3,0,Friendly,Kigali,Rwanda,False
2967,2022-01-04,Mauritania,Gabon,1,1,Friendly,Dubai,United Arab Emirates,True
2968,2022-01-05,Algeria,Ghana,3,0,Friendly,Al Rayyan,Qatar,True
2969,2022-01-06,Rwanda,Guinea,0,2,Friendly,Kigali,Rwanda,False
2970,2022-01-09,Cameroon,Burkina Faso,2,1,African Cup of Nations,Yaoundé,Cameroon,False
2971,2022-01-09,Ethiopia,Cape Verde,0,1,African Cup of Nations,Yaoundé,Cameroon,True
2972,2022-01-10,Senegal,Zimbabwe,1,0,African Cup of Nations,Bafoussam,Cameroon,True
2973,2022-01-10,Guinea,Malawi,1,0,African Cup of Nations,Bafoussam,Cameroon,True
2974,2022-01-10,Morocco,Ghana,1,0,African Cup of Nations,Yaoundé,Cameroon,True
2975,2022-01-10,Comoros,Gabon,0,1,African Cup of Nations,Yaoundé,Cameroon,True
2976,2022-01-11,Nigeria,Egypt,1,0,African Cup of Nations,Garoua,Cameroon,True
2977,2022-01-11,Sudan,Guinea-Bissau,0,0,African Cup of Nations,Garoua,Cameroon,True
2978,2022-01-11,Algeria,Sierra Leone,0,0,African Cup of Nations,Douala,Cameroon,True
2979,2022-01-12,Iceland,Uganda,1,1,Friendly,Belek,Turkey,True
2980,2022-01-12,Equatorial Guinea,Ivory Coast,0,1,African Cup of Nations,Douala,Cameroon,True
2981,2022-01-12,Tunisia,Mali,0,1,African Cup of Nations,Limbé,Cameroon,True
2982,2022-01-12,Mauritania,Gambia,0,1,African Cup of Nations,Limbé,Cameroon,True
2983,2022-01-13,Cameroon,Ethiopia,4,1,African Cup of Nations,Yaoundé,Cameroon,False
2984,2022-01-13,Cape Verde,Burkina Faso,0,1,African Cup of Nations,Yaoundé,Cameroon,True
2985,2022-01-14,Senegal,Guinea,0,0,African Cup of Nations,Bafoussam,Cameroon,True
2986,2022-01-14,Malawi,Zimbabwe,2,1,African Cup of Nations,Bafoussam,Cameroon,True
2987,2022-01-14,Morocco,Comoros,2,0,African Cup of Nations,Yaoundé,Cameroon,True
2988,2022-01-14,Gabon,Ghana,1,1,African Cup of Nations,Yaoundé,Cameroon,True
2989,2022-01-15,South Korea,Iceland,5,1,Friendly,Antalya,Turkey,True
2990,2022-01-15,Nigeria,Sudan,3,1,African Cup of Nations,Garoua,Cameroon,True
2991,2022-01-15,Guinea-Bissau,Egypt,0,1,African Cup of Nations,Garoua,Cameroon,True
2992,2022-01-16,Colombia,Honduras,2,1,Friendly,Fort Lauderdale,USA,True
2993,2022-01-16,Peru,Panama,1,1,Friendly,Lima,Peru,False
2994,2022-01-16,Ivory Coast,Sierra Leone,2,2,African Cup of Nations,Douala,Cameroon,True
2995,2022-01-16,Algeria,Equatorial Guinea,0,1,African Cup of Nations,Douala,Cameroon,True
2996,2022-01-16,Gambia,Mali,1,1,African Cup of Nations,Limbé,Cameroon,True
2997,2022-01-16,Tunisia,Mauritania,4,0,African Cup of Nations,Limbé,Cameroon,True
2998,2022-01-17,Burkina Faso,Ethiopia,1,1,African Cup of Nations,Bafoussam,Cameroon,True
2999,2022-01-17,Cameroon,Cape Verde,1,1,African Cup of Nations,Yaoundé,Cameroon,False
3000,2022-01-18,Moldova,Uganda,2,3,Friendly,Belek,Turkey,True
3001,2022-01-18,Malawi,Senegal,0,0,African Cup of Nations,Bafoussam,Cameroon,True
3002,2022-01-18,Zimbabwe,Guinea,2,1,African Cup of Nations,Yaoundé,Cameroon,True
3003,2022-01-18,Gabon,Morocco,2,2,African Cup of Nations,Yaoundé,Cameroon,True
3004,2022-01-18,Ghana,Comoros,2,3,African Cup of Nations,Garoua,Cameroon,True
3005,2022-01-19,Egypt,Sudan,1,0,African Cup of Nations,Yaoundé,Cameroon,True
3006,2022-01-19,Guinea-Bissau,Nigeria,0,2,African Cup of Nations,Garoua,Cameroon,True
3007,2022-01-20,South Korea,Moldova,4,0,Friendly,Antalya,Turkey,True
3008,2022-01-20,Peru,Jamaica,3,0,Friendly,Lima,Peru,False
3009,2022-01-20,Ivory Coast,Algeria,3,1,African Cup of Nations,Douala,Cameroon,True
3010,2022-01-20,Sierra Leone,Equatorial Guinea,0,1,African Cup of Nations,Limbé,Cameroon,True
3011,2022-01-20,Gambia,Tunisia,1,0,African Cup of Nations,Limbé,Cameroon,True
3012,2022-01-20,Mali,Mauritania,2,0,African Cup of Nations,Douala,Cameroon,True
3013,2022-01-21,Bolivia,Trinidad and Tobago,5,0,Friendly,Sucre,Bolivia,False
3014,2022-01-21,Iraq,Uganda,1,0,Friendly,Baghdad,Iraq,False
3015,2022-01-23,Burkina Faso,Gabon,1,1,African Cup of Nations,Limbé,Cameroon,True
3016,2022-01-23,Nigeria,Tunisia,0,1,African Cup of Nations,Garoua,Cameroon,True
3017,2022-01-24,Cameroon,Comoros,2,1,African Cup of Nations,Yaoundé,Cameroon,False
3018,2022-01-24,Guinea,Gambia,0,1,African Cup of Nations,Bafoussam,Cameroon,True
3019,2022-01-25,Morocco,Malawi,2,1,African Cup of Nations,Yaoundé,Cameroon,True
3020,2022-01-25,Senegal,Cape Verde,2,0,African Cup of Nations,Bafoussam,Cameroon,True
3021,2022-01-26,Ivory Coast,Egypt,0,0,African Cup of Nations,Douala,Cameroon,True
3022,2022-01-26,Mali,Equatorial Guinea,0,0,African Cup of Nations,Limbé,Cameroon,True
3023,2022-01-27,Bahrain,Uganda,3,1,Friendly,Riffa,Bahrain,False
3024,2022-01-27,Indonesia,Timor-Leste,4,1,Friendly,Gianyar,Indonesia,False
3025,2022-01-27,Uzbekistan,South Sudan,3,0,Friendly,Dubai,United Arab Emirates,True
3026,2022-01-27,Jamaica,Mexico,1,2,FIFA World Cup qualification,Kingston,Jamaica,False
3027,2022-01-27,USA,El Salvador,1,0,FIFA World Cup qualification,Columbus,USA,False
3028,2022-01-27,Honduras,Canada,0,2,FIFA World Cup qualification,San Pedro Sula,Honduras,False
3029,2022-01-27,Costa Rica,Panama,1,0,FIFA World Cup qualification,San José,Costa Rica,False
3030,2022-01-27,Lebanon,South Korea,0,1,FIFA World Cup qualification,Sidon,Lebanon,False
3031,2022-01-27,Iran,Iraq,1,0,FIFA World Cup qualification,Tehran,Iran,False
3032,2022-01-27,United Arab Emirates,Syria,2,0,FIFA World Cup qualification,Dubai,United Arab Emirates,False
3033,2022-01-27,Japan,China PR,2,0,FIFA World Cup qualification,Saitama,Japan,False
3034,2022-01-27,Australia,Vietnam,4,0,FIFA World Cup qualification,Melbourne,Australia,False
3035,2022-01-27,Saudi Arabia,Oman,1,0,FIFA World Cup qualification,Jeddah,Saudi Arabia,False
3036,2022-01-27,Ecuador,Brazil,1,1,FIFA World Cup qualification,Quito,Ecuador,False
3037,2022-01-27,Paraguay,Uruguay,0,1,FIFA World Cup qualification,Asunción,Paraguay,False
3038,2022-01-27,Chile,Argentina,1,2,FIFA World Cup qualification,Calama,Chile,False
3039,2022-01-28,Jordan,New Zealand,3,1,Friendly,Abu Dhabi,United Arab Emirates,True
3040,2022-01-28,Suriname,Barbados,1,0,Friendly,Paramaribo,Suriname,False
3041,2022-01-28,Colombia,Peru,0,1,FIFA World Cup qualification,Barranquilla,Colombia,False
3042,2022-01-28,Venezuela,Bolivia,4,1,FIFA World Cup qualification,Barinas,Venezuela,False
3043,2022-01-29,Kuwait,Libya,2,0,Friendly,Kuwait City,Kuwait,False
3044,2022-01-29,Nepal,Mauritius,1,0,Friendly,Kathmandu,Nepal,False
3045,2022-01-29,Nicaragua,Belize,4,0,Friendly,Managua,Nicaragua,False
3046,2022-01-29,Burkina Faso,Tunisia,1,0,African Cup of Nations,Garoua,Cameroon,True
3047,2022-01-29,Cameroon,Gambia,2,0,African Cup of Nations,Douala,Cameroon,False
3048,2022-01-30,Indonesia,Timor-Leste,3,0,Friendly,Gianyar,Indonesia,False
3049,2022-01-30,Egypt,Morocco,2,1,African Cup of Nations,Yaoundé,Cameroon,True
3050,2022-01-30,Senegal,Equatorial Guinea,3,1,African Cup of Nations,Yaoundé,Cameroon,True
3051,2022-01-30,Canada,USA,2,0,FIFA World Cup qualification,Hamilton,Canada,False
3052,2022-01-30,Mexico,Costa Rica,0,0,FIFA World Cup qualification,Mexico City,Mexico,False
3053,2022-01-30,Panama,Jamaica,3,2,FIFA World Cup qualification,Panama City,Panama,False
3054,2022-01-30,Honduras,El Salvador,0,2,FIFA World Cup qualification,San Pedro Sula,Honduras,False
3055,2022-02-01,Bahrain,DR Congo,1,0,Friendly,Riffa,Bahrain,False
3056,2022-02-01,Kuwait,Libya,0,2,Friendly,Kuwait City,Kuwait,False
3057,2022-02-01,Nepal,Mauritius,1,0,Friendly,Kathmandu,Nepal,False
3058,2022-02-01,Nicaragua,Belize,1,1,Friendly,Managua,Nicaragua,False
3059,2022-02-01,Suriname,Guyana,2,1,Friendly,Paramaribo,Suriname,False
3060,2022-02-01,Lebanon,Iraq,1,1,FIFA World Cup qualification,Sidon,Lebanon,False
3061,2022-02-01,Iran,United Arab Emirates,1,0,FIFA World Cup qualification,Tehran,Iran,False
3062,2022-02-01,Syria,South Korea,0,2,FIFA World Cup qualification,Dubai,United Arab Emirates,True
3063,2022-02-01,Vietnam,China PR,3,1,FIFA World Cup qualification,Hanoi,Vietnam,False
3064,2022-02-01,Japan,Saudi Arabia,2,0,FIFA World Cup qualification,Saitama,Japan,False
3065,2022-02-01,Oman,Australia,2,2,FIFA World Cup qualification,Muscat,Oman,False
3066,2022-02-01,Bolivia,Chile,2,3,FIFA World Cup qualification,La Paz,Bolivia,False
3067,2022-02-01,Uruguay,Venezuela,4,1,FIFA World Cup qualification,Montevideo,Uruguay,False
3068,2022-02-01,Argentina,Colombia,1,0,FIFA World Cup qualification,Córdoba,Argentina,False
3069,2022-02-01,Peru,Ecuador,1,1,FIFA World Cup qualification,Lima,Peru,False
3070,2022-02-01,Brazil,Paraguay,4,0,FIFA World Cup qualification,Belo Horizonte,Brazil,False
3071,2022-02-02,Burkina Faso,Senegal,1,3,African Cup of Nations,Yaoundé,Cameroon,True
3072,2022-02-02,USA,Honduras,3,0,FIFA World Cup qualification,Saint Paul,USA,False
3073,2022-02-02,Jamaica,Costa Rica,0,1,FIFA World Cup qualification,Kingston,Jamaica,False
3074,2022-02-02,El Salvador,Canada,0,2,FIFA World Cup qualification,San Salvador,El Salvador,False
3075,2022-02-02,Mexico,Panama,1,0,FIFA World Cup qualification,Mexico City,Mexico,False
3076,2022-02-03,Cameroon,Egypt,0,0,African Cup of Nations,Yaoundé,Cameroon,False
3077,2022-02-05,Cameroon,Burkina Faso,3,3,African Cup of Nations,Yaoundé,Cameroon,False
3078,2022-02-06,Senegal,Egypt,0,0,African Cup of Nations,Yaoundé,Cameroon,True
3079,2022-03-17,Cook Islands,Solomon Islands,0,2,FIFA World Cup qualification,Doha,Qatar,True
3080,2022-03-18,Papua New Guinea,New Zealand,0,1,FIFA World Cup qualification,Doha,Qatar,True
3081,2022-03-18,New Caledonia,Fiji,1,2,FIFA World Cup qualification,Doha,Qatar,True
3082,2022-03-18,Iraq,Zambia,3,1,Friendly,Baghdad,Iraq,False
3083,2022-03-19,Mauritius,Seychelles,0,0,Friendly,Saint Pierre,Mauritius,False
3084,2022-03-21,Papua New Guinea,New Caledonia,1,0,FIFA World Cup qualification,Doha,Qatar,True
3085,2022-03-21,New Zealand,Fiji,4,0,FIFA World Cup qualification,Doha,Qatar,True
3086,2022-03-23,Bahrain,India,2,1,Friendly,Riffa,Bahrain,False
3087,2022-03-23,Gibraltar,Grenada,0,0,Friendly,Gibraltar,Gibraltar,False
3088,2022-03-23,Guinea-Bissau,Equatorial Guinea,3,0,Friendly,Óbidos,Portugal,True
3089,2022-03-23,Laos,Mongolia,1,0,Friendly,Vientiane,Laos,False
3090,2022-03-23,Malaysia,Philippines,2,0,Friendly,Kallang,Singapore,True
3091,2022-03-23,Mozambique,Niger,1,1,Friendly,Nouakchott,Mauritania,True
3092,2022-03-23,Tanzania,Central African Republic,3,1,Friendly,Dar es Salaam,Tanzania,False
3093,2022-03-23,Chad,Gambia,0,1,African Cup of Nations qualification,Yaoundé,Cameroon,True
3094,2022-03-23,Djibouti,South Sudan,2,4,African Cup of Nations qualification,Alexandria,Egypt,True
3095,2022-03-23,Seychelles,Lesotho,0,0,African Cup of Nations qualification,Saint Pierre,Mauritius,True
3096,2022-03-23,Somalia,Eswatini,0,3,African Cup of Nations qualification,Dar es Salaam,Tanzania,True
3097,2022-03-24,Jamaica,El Salvador,1,1,FIFA World Cup qualification,Kingston,Jamaica,False
3098,2022-03-24,Mexico,USA,0,0,FIFA World Cup qualification,Mexico City,Mexico,False
3099,2022-03-24,Panama,Honduras,1,1,FIFA World Cup qualification,Panama City,Panama,False
3100,2022-03-24,Costa Rica,Canada,1,0,FIFA World Cup qualification,San José,Costa Rica,False
3101,2022-03-24,Lebanon,Syria,0,3,FIFA World Cup qualification,Sidon,Lebanon,False
3102,2022-03-24,Iraq,United Arab Emirates,1,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,True
3103,2022-03-24,South Korea,Iran,2,0,FIFA World Cup qualification,Seoul,South Korea,False
3104,2022-03-24,China PR,Saudi Arabia,1,1,FIFA World Cup qualification,Sharjah,United Arab Emirates,True
3105,2022-03-24,Vietnam,Oman,0,1,FIFA World Cup qualification,Hanoi,Vietnam,False
3106,2022-03-24,Australia,Japan,0,2,FIFA World Cup qualification,Sydney,Australia,False
3107,2022-03-24,Solomon Islands,Tahiti,3,1,FIFA World Cup qualification,Doha,Qatar,True
3108,2022-03-24,Fiji,Papua New Guinea,1,2,FIFA World Cup qualification,Doha,Qatar,True
